Month,Values
3,-8.04
3,-0.7
3,-6482.73
3,-1688.75
3,-102.5
3,-2347.12
3,-58.78
3,-29.99
3,-455.68
3,-93.74
3,-335.23
3,-457.35
3,-11.62
3,-1.67
3,-24.25
3,-78.5
3,-24.85
3,-8.76
3,-211.2
3,-14.3
3,-46.42
3,-38.06
3,6.87
3,-42
3,-108.86
3,-3234.05
3,-36.18
3,-3.48
3,-21797.05
3,-3658.75
3,-855.9
3,-789.96
3,-8308.18
3,-215.65
3,-83.29
3,-1149.12
3,-676.76
3,-1680.59
3,-497.55
3,-58.11
3,-8.35
3,-73.56
3,-69.22
3,-392.48
3,-165.97
3,-9.41
3,-35.5
3,-43.78
3,-849.2
3,-23
3,-68.75
3,-109.35
3,-36.55
3,34.33
3,-147
3,-6
3,-275.5
3,-1.5
3,0.43
3,-100
3,-354
3,399
3,-76.2
3,-736.85
3,-44.22
3,-2.44
3,-17001.59
3,-2894.79
3,-834.14
3,-145.25
3,-7420.99
3,-175.35
3,-110.77
3,63.93
3,-1003.6
3,-561.6
3,-1038.66
3,-40.68
3,-5.84
3,-274.74
3,-523.01
3,-52.54
3,-775.4
3,-101.06
3,-291.57
3,-43.86
3,41.19
3,-132
3,-87.09
3,-71.37
3,-394.1
3,-40.2
3,-2.79
3,-20941.35
3,3118.6
3,-497.48
3,-176.02
3,-7116.47
3,-177.16
3,-105.59
3,-833.6
3,-1427.95
3,-1314.01
3,-457.35
3,-46.49
3,-6.68
3,-28.65
3,-313.99
3,-4.23
3,-600.99
3,-37.21
3,-303.05
3,0
3,-184.64
3,-63.86
3,-514.48
3,-47.07
3,29.18
3,-194
3,-778
3,-43.54
3,-36.55
3,-20.1
3,-1.39
3,-19283.97
3,-8990.41
3,-263.32
3,-631.99
3,-7195.57
3,-167.56
3,-12.98
3,-1787.21
3,-170.04
3,-679.49
3,-1360.79
3,-23.25
3,-3.34
3,-141.59
3,-98.48
3,-156.99
3,-30.4
3,-15.24
3,-17.51
3,-53.98
3,-89.1
3,-335.41
3,-134.76
3,-130.29
3,13.73
3,-139
3,0
3,-60
3,-325
3,0
3,-7.11E-15
3,-2635
3,-927.52
3,2819.24
3,-130.63
3,-100.15
3,-60.3
3,-4.18
3,-32930.88
3,-4506.25
3,-789.96
3,-11739.15
3,-292.8
3,-104.98
3,-1586.2
3,-534.1
3,-2038.3
3,-69.74
3,-10.01
3,-470.98
3,-889.12
3,-388.9
3,-52.54
3,-29.97
3,-23
3,-87.08
3,-255.03
3,-55.35
3,41.19
3,-279
3,-119.75
3,-39.87
3,-135.9
3,-28.14
3,-3.83
3,-14970.48
3,302.45
3,-607.49
3,-4972.01
3,-124.33
3,-129.98
3,-713.68
3,-220.65
3,-1821.36
3,-63.92
3,-9.18
3,-431.73
3,2713.1
3,-48.16
3,-12255.8
3,-23
3,-88.14
3,-30.62
3,-169.38
3,-40.21
3,37.76
3,-107
3,-32.66
3,-63
3,-33.35
3,-4.02
3,-1.04
3,-2235.46
3,-411.25
3,-73.34
3,-798.65
3,-19.54
3,-7.49
3,-144.76
3,-152.6
3,-502.86
3,-17.43
3,-2.5
3,-117.75
3,-13.13
3,-205.8
3,-23
3,-10.1
3,-59.85
3,-30.62
3,-192.13
3,-10.97
3,10.3
3,-62
3,-76.2
3,-65.15
3,-49.56
3,-2.44
3,-7690.23
3,-1333.75
3,716.96
3,-220.02
3,-2526.31
3,-66.88
3,-24.98
3,-469.48
3,-274.68
3,-1191.25
3,-40.68
3,-5.84
3,-274.74
3,-30.65
3,-5.45
3,-23
3,-60.4
3,-171.21
3,-25.59
3,24.03
3,-499.46
3,-36.27
3,-9153
3,-8558.25
3,-7842.54
3,-174.77
3,-4000
3,-156
3,-452
3,-80
3,-32.66
3,-304.4
3,-28.71
3,-1.04
3,-4018.21
3,-622.5
3,-139.17
3,-1448.66
3,-15.61
3,-44.99
3,-219.12
3,84.33
3,-520.77
3,-17.43
3,-2.5
3,-117.75
3,-6.2
3,-13.13
3,-11.2
3,-7.3
3,-88.6
3,-10.97
3,10.3
3,-77
3,-32.66
3,-870.35
3,-1.04
3,-2969.77
3,-257.36
3,-91.67
3,-1066.56
3,-27.6
3,-15
3,-90.59
3,-87.2
3,-502.86
3,-17.43
3,-2.5
3,-117.75
3,-10.95
3,-11.2
3,-21.83
3,-52.89
3,-9.14
3,8.58
3,-66
3,-361.35
3,-385.45
3,-56.94
3,-498
3,-3.48
3,-14887.29
3,-2440
3,-417.51
3,-5629.18
3,-107.84
3,-102.96
3,-858.88
3,-379.32
3,-1685.2
3,-717.31
3,-58.11
3,-8.35
3,-28.31
3,-8.81
3,-392.48
3,-110.12
3,-210.91
3,-43.78
3,-216.81
3,-1205.54
3,-74.34
3,-225.09
3,-37.48
3,34.33
3,-395
3,59763.94
3,-7.5
3,-10252.51
3,-0.63
3,-1360.78
3,-880.73
3,-607.28
3,-1096371.55
3,1514060.12
3,-185
3,-11638.94
3,-1364.7
3,-104.65
3,-58026.87
3,-9081
3,-14.4
3,-26.36
3,-7.06
3,-20.84
3,-478.1
3,-134.61
3,3333.34
3,-44644
3,-48927
3,-530
3,-139
3,-723605
3,-443
3,-135180.79
3,-3776.84
3,-52
3,-75
3,-77313.05
3,204
3,-13519
3,-3354
3,-84
3,-1086.25
3,-4810
3,-676
3,-54.43
3,-47.7
3,-20.1
3,-872.59
3,-1.74
3,-9726.96
3,-2331.56
3,-270.83
3,-3672.34
3,-104.7
3,-59.99
3,-820.71
3,-96.16
3,-847.11
3,-333.79
3,-29.06
3,-4.17
3,-30.96
3,-150
3,-196.24
3,-98.24
3,-21.89
3,-10.04
3,-128.64
3,-59.42
3,17.16
3,-106
3,-174.18
3,-79.74
3,-406.2
3,-56.28
3,-5.57
3,-31657.64
3,-4323.75
3,-1053.28
3,-110.01
3,-11444.34
3,-274.52
3,-179.95
3,-1521.96
3,-998.24
3,-2695.45
3,-92.98
3,-13.35
3,-627.98
3,-46.15
3,-365.6
3,-70.05
3,-2514.96
3,-46
3,-194.06
3,-344.64
3,-58.48
3,54.92
3,-294
3,-130.63
3,-108.95
3,-48.24
3,-4.18
3,-30042.4
3,-178.77
3,-770.31
3,-789.96
3,-10760.36
3,-297
3,-161.52
3,-1380.28
3,-312.21
3,-1998.06
3,-69.74
3,-10.01
3,-470.98
3,-52.54
3,-98.66
3,-261.59
3,-43.86
3,41.19
3,-246
3,-22295.09
3,-2463.9
3,-12098.49
3,-12
3,-65.32
3,-2635
3,-2.09
3,-14764.65
3,-1524.05
3,-1000
3,-600.86
3,-5612.28
3,-134.5
3,-126.45
3,-536.47
3,-1161.66
3,-104.69
3,-790.23
3,-34.87
3,-5.01
3,-235.49
3,-33.15
3,-56.92
3,-222.94
3,-41.98
3,-302.4
3,-47.52
3,44.63
3,-109
3,-54.43
3,-615.25
3,-12.06
3,-1.74
3,-11530.25
3,-1018.88
3,-402.49
3,-36.31
3,-4164.72
3,-98.93
3,-81.01
3,-358.65
3,-368.06
3,-288.95
3,-730.35
3,-29.06
3,-4.17
3,-196.24
3,-22.95
3,-39.4
3,-201
3,-22.2
3,-218.71
3,-32.9
3,30.89
3,-87
3,-43.54
3,-1819.25
3,-1.39
3,-7938.39
3,-654.19
3,-241.84
3,-2701.16
3,-70.99
3,-38.36
3,-230.28
3,280.69
3,-589.67
3,-23.25
3,-3.34
3,-156.99
3,-109.14
3,-34.15
3,-32.84
3,-23
3,-1.65
3,-254.75
3,-28.51
3,26.78
3,-139
3,-2634.42
3,-84.25
3,-47081.64
3,-1406.34
3,-201.96
3,1138.61
3,-1017.16
3,-119.75
3,-3498.1
3,-3.83
3,-14154.32
3,-2462.61
3,-542.54
3,-72.62
3,-5412.69
3,-149.62
3,-124.61
3,171.89
3,-205.37
3,-188.74
3,-1816.86
3,-63.92
3,-9.18
3,-431.73
3,-30.6
3,-52.54
3,-362.04
3,-3.19
3,-290.46
3,-43.86
3,41.19
3,-150
3,-87.09
3,-1726.45
3,-2.79
3,-5200.78
3,-778.55
3,-212.51
3,-1883.04
3,-46.7
3,-59.96
3,-274.05
3,-235.44
3,-217.43
3,-1421.75
3,-46.49
3,-6.68
3,-313.99
3,-15.3
3,-26.27
3,-72.64
3,-17.57
3,-124.64
3,-21.93
3,20.6
3,-60
3,-130.63
3,-2210.2
3,-5355
3,-20.1
3,-4.18
3,-27784.11
3,-3834.95
3,-1258.63
3,-145.25
3,-11411.1
3,-280.5
3,-228.33
3,-165.73
3,-1337.44
3,-112.48
3,-1688.21
3,-69.74
3,-10.01
3,-470.98
3,-49.97
3,-85.81
3,-1310.2
3,-23
3,-72.99
3,-554.02
3,-71.64
3,67.28
3,-296
3,-32.66
3,-99.2
3,-981.4
3,-1.04
3,-8677.38
3,-661.09
3,-249.18
3,-3114.61
3,-79.58
3,-69.95
3,-232.7
3,-390.27
3,-395.12
3,-17.43
3,-2.5
3,-117.75
3,-107.1
3,-30.65
3,-84.01
3,-8.05
3,-133.68
3,-25.59
3,24.03
3,-89
3,-65.32
3,-99.2
3,-438.6
3,-24.12
3,-2.09
3,-19664.93
3,-1044.24
3,-410
3,-8279.12
3,-215.67
3,-39.98
3,514.69
3,-440.36
3,-897.97
3,-34.87
3,-5.01
3,-235.49
3,0
3,-28.05
3,-48.16
3,-32.8
3,-29.65
3,-14421.71
3,-40.21
3,37.76
3,-238
3,-581.85
3,-799.64
3,-75.17
3,-8.76
3,-38.01
3,-0.3
3,-63.27
3,-7.31
3,6.87
3,-64
3,-297.97
3,-607.42
3,-1333.25
3,-4453.32
3,-555
3,-685.82
3,-413.2
3,-16.08
3,-21.93
3,-28323.72
3,-911.25
3,-270.83
3,-72.62
3,-138.32
3,-2524.8
3,-57.68
3,-74.98
3,-320.76
3,-2080.93
3,-2605
3,-10559.92
3,-366.11
3,-52.58
3,-2472.65
3,-5.1
3,-15.24
3,-21.89
3,-5944.08
3,-14675
3,-46.74
3,-125
3,-885.82
3,-18.28
3,17.16
3,-144
3,-1380
3,0
3,-140
3,-43.54
3,-39.75
3,-12.06
3,-1.39
3,-6760.71
3,-862.5
3,-263.32
3,-2444.51
3,-50.36
3,-303.6
3,-165.68
3,-670.48
3,-23.25
3,-3.34
3,-156.99
3,-17.51
3,-142.8
3,-28.75
3,-19.36
3,-52.89
3,-14.62
3,13.73
3,-44
3,0
3,-10.89
3,-20.65
3,-26252.65
3,-0.35
3,-2865.68
3,-407.5
3,-65.83
3,-1019
3,-35.15
3,-143.44
3,173.93
3,-167.62
3,-5.81
3,-0.83
3,-39.25
3,-4.38
3,-13.3
3,-22.37
3,-3.66
3,3.43
3,-59
3,-217.72
3,-4.95
3,-180.5
3,-52.92
3,-6.96
3,-39569.24
3,-2845.24
3,1062.83
3,-1192.45
3,-1184.19
3,-13585.64
3,-357.33
3,-127.27
3,-1867.8
3,-791.34
3,-245.57
3,-3347.96
3,-116.23
3,-16.69
3,-784.97
3,-85.37
3,-99.06
3,-23
3,-95.99
3,-340.68
3,-71.28
3,66.94
3,-214
3,-379
3,-600
3,-211.2
3,-450
3,-158.4
3,-600
3,-211.2
3,-450
3,-158.4
3,-600
3,-211.2
3,-600
3,-211.2
3,-600
3,-211.2
3,-750
3,-264
3,-600
3,-211.2
3,-450
3,-158.4
3,-600
3,-211.2
3,-1050
3,-369.6
3,-750
3,-264
3,-1200
3,-422.4
3,-750
3,-264
3,-450
3,-158.4
3,-900
3,-316.8
3,-1200
3,-422.4
3,-600
3,-211.2
3,-217.72
3,-42.4
3,-228
3,-8.04
3,-6.96
3,-30258.08
3,-4010
3,1117.34
3,-864.18
3,-10139.63
3,-274.33
3,-105
3,-1411.52
3,-778.26
3,-3320.68
3,-116.23
3,-16.69
3,-784.97
3,-517.4
3,-83.19
3,-23
3,-52.94
3,-449.01
3,-69.45
3,65.22
3,-469
3,-76.2
3,-55.65
3,-32.16
3,-913.17
3,-2.44
3,-15381.5
3,-3063.75
3,-394.98
3,-176.02
3,-5342.66
3,-172.95
3,-44.99
3,-1078.44
3,-1133.63
3,-1141.85
3,-333.79
3,-40.68
3,-5.84
3,-37.07
3,-274.74
3,-18.82
3,-15.24
3,-28.46
3,-383.8
3,-65.81
3,-270.05
3,-24.48
3,22.31
3,-153
3,-87.09
3,-97.1
3,-28.14
3,-2.79
3,-19317.65
3,7855.36
3,246.47
3,-431.65
3,-1744.44
3,-5781.84
3,-107.64
3,-87.33
3,-1876.69
3,-617.73
3,-1216.93
3,-46.49
3,-6.68
3,-313.99
3,-60.96
3,-32.84
3,-39.36
3,-305.91
3,-187.52
3,-99.8
3,25.75
3,-131
3,-283.04
3,-423.4
3,-4.02
3,-9.05
3,-26713.93
3,-4923.43
3,-1260.04
3,-10691.57
3,-280.31
3,-171.38
3,-767.01
3,-1264.4
3,-1130.97
3,-4322.13
3,-151.09
3,-21.7
3,-1020.46
3,-600
3,-113.83
3,-318.04
3,-51.71
3,-564.51
3,-95.03
3,89.25
3,-404
3,-12
3,-174.18
3,-204.8
3,-12.06
3,-5.57
3,-20411.51
3,-4445.45
3,-1207.47
3,-176.02
3,-6778.2
3,-218.36
3,-119.92
3,-455.93
3,-612.58
3,-191.67
3,-2660.47
3,-92.98
3,-13.35
3,-627.98
3,-70.05
3,-1118.95
3,-23.3
3,-287.89
3,-58.48
3,54.92
3,-243
3,-76.2
3,-79.65
3,-8.04
3,-2.44
3,-11434.91
3,-1895.81
3,-885.15
3,-402.49
3,17.98
3,-4404.51
3,-100.91
3,-59.99
3,-667.32
3,-309.56
3,-1177.85
3,-40.68
3,-5.84
3,-274.74
3,-30.65
3,-257.59
3,-23
3,-89.57
3,-133.82
3,-25.59
3,24.03
3,-90
3,-43.54
3,-87.75
3,-20.1
3,-1.39
3,-5182.71
3,-1503.27
3,-234.16
3,-352.03
3,-2037.83
3,-55.74
3,-59.99
3,-529.15
3,-426.94
3,-272.35
3,-643.52
3,-23.25
3,-3.34
3,-156.99
3,-15.24
3,-17.51
3,-231
3,-138.24
3,-195.67
3,-47.75
3,13.73
3,-99
3,-351
3,85
3,29.92
3,-88.08
3,-71.69
3,-252.7
3,-38.12
3,-8.62
3,-16.81
3,-70.96
3,-36.71
3,-168
3,-53.46
3,-195.95
3,-371.8
3,-4.02
3,-6.27
3,-23203.06
3,-2425.93
3,-718.38
3,-8325.18
3,-205.92
3,-119.96
3,-853.93
3,-784.8
3,-2967.5
3,-104.6
3,-15.02
3,-706.47
3,-78.81
3,-25.2
3,-16.31
3,-417.66
3,-65.79
3,61.79
3,-296
3,-97.97
3,-152.35
3,-12.06
3,-3.13
3,-15546.03
3,-2326.57
3,-531.09
3,-410
3,35.97
3,-5746.34
3,-151.71
3,-78.71
3,-818.95
3,-201.03
3,-1535.49
3,-52.3
3,-7.51
3,-353.24
3,-39.4
3,-134.4
3,-23
3,-39.07
3,-152.87
3,-32.9
3,30.89
3,-187
3,-130.63
3,-251.4
3,-4.18
3,-18296.25
3,-2994.63
3,-520.01
3,-7559.77
3,-173.4
3,-110.89
3,-145.2
3,-558.08
3,-1948.38
3,-69.74
3,-10.01
3,-470.98
3,-52.54
3,-15.24
3,-234.21
3,-43.86
3,41.19
3,-117
3,-119.75
3,-47.82
3,-111.45
3,-46.2
3,-3.83
3,-14729.59
3,-2408.8
3,-1000
3,-520.01
3,-5648.22
3,-140.6
3,-13.5
3,-847.9
3,-497.04
3,-626.29
3,-1806.12
3,-63.92
3,-9.18
3,-431.73
3,-48.16
3,-12100.79
3,-43.39
3,-269.93
3,-40.21
3,37.76
3,-188
3,-108
3,-50.4
3,-61.14
3,-239.49
3,-445.9
3,-20.1
3,-7.66
3,-49751.78
3,1351.94
3,-1258.28
3,136.19
3,-17149.23
3,-397.61
3,-175.15
3,-1883.07
3,-787.8
3,-3461.29
3,-127.85
3,-18.36
3,-863.47
3,-96.32
3,-575.2
3,-23
3,-250.75
3,-490.47
3,-80.41
3,75.52
3,-339
3,-24
3,331.48
3,41.42
3,-15.24
3,-50.4
3,-110.86
3,-11.51
3,-24
3,-195.95
3,-27.83
3,-265.35
3,-56.28
3,-6.27
3,-32592.34
3,-4353.01
3,-1239.22
3,-1184.94
3,-12158.56
3,-309.21
3,-209.94
3,-1532.26
3,-992.38
3,-2976.7
3,-104.6
3,-15.02
3,-706.47
3,-78.81
3,-109.21
3,-147.58
3,-375.85
3,-65.79
3,61.79
3,-282
3,-195.95
3,-227.1
3,-6.27
3,-32689.61
3,-281.52
3,-1184.94
3,-10999.77
3,-288.77
3,-159.42
3,-1498.46
3,-625.96
3,-61.43
3,-2898.58
3,-104.6
3,-15.02
3,-706.47
3,-78.81
3,-367.98
3,-23.55
3,-299.88
3,-65.79
3,61.79
3,-134
3,-130.63
3,-179.4
3,-8.04
3,-4.18
3,-21910.56
3,-3300.48
3,-731.64
3,17.98
3,-7876.2
3,-201.06
3,-74.98
3,-1161.77
3,-499.22
3,-1968.42
3,-69.74
3,-10.01
3,-470.98
3,-52.54
3,-72.99
3,-46
3,-47.9
3,-188.35
3,-43.86
3,41.19
3,-142
3,-261.26
3,-317.8
3,-80.4
3,-8.36
3,-36103.23
3,-4742.61
3,-1000
3,-1550.76
3,-13367.59
3,-328.25
3,-216.47
3,-1669.4
3,-1243.42
3,-4078.03
3,-139.47
3,-20.03
3,-941.96
3,-105.08
3,-276
3,-62.33
3,-520.44
3,-87.72
3,82.39
3,-494
3,-130.63
3,-168.1
3,-8.04
3,-4.18
3,-17384.26
3,-4239.81
3,432.92
3,-553.33
3,35.97
3,-7659.23
3,-174.09
3,-111.95
3,128.04
3,-800.7
3,-2002.62
3,-69.74
3,-10.01
3,-470.98
3,-184.32
3,-52.54
3,-201.6
3,-23
3,-49.89
3,-268.7
3,-43.86
3,41.19
3,-224
3,-130.63
3,-39.87
3,-272.05
3,-4.02
3,-4.18
3,-13268.13
3,-2043.24
3,-154.19
3,-4615.88
3,-112.99
3,-121.15
3,-719.22
3,-525.38
3,-1769.01
3,-69.74
3,-10.01
3,-470.98
3,-48.16
3,-569.5
3,-69
3,-9.14
3,-246.99
3,-40.21
3,37.76
3,-125
3,-261.26
3,-1277.3
3,-40.2
3,-8.36
3,-29522.6
3,-4026.66
3,-1062.18
3,-1346.64
3,-176.02
3,-11194.27
3,-275.22
3,-284.93
3,-1417.39
3,-1785.24
3,-4000.36
3,-139.47
3,-20.03
3,-941.96
3,-105.08
3,-916.32
3,-23
3,-151.76
3,-564.18
3,-87.72
3,82.39
3,-444
3,-76.2
3,-127.65
3,-28.14
3,-2.44
3,-13830.31
3,-2602.5
3,-8081.23
3,-431.65
3,-158.04
3,-8082.2
3,-200.79
3,-105
3,-916.08
3,-292.12
3,-515.23
3,-1182.28
3,-40.68
3,-5.84
3,-274.74
3,-206.59
3,-30.65
3,-287
3,-92.37
3,-224.57
3,-40.78
3,24.03
3,-193
3,-13
3,-185.06
3,-333.85
3,-5.92
3,-23233.53
3,534.47
3,-856.67
3,-7677.68
3,-154.65
3,-126.64
3,-1043.79
3,-654
3,118.17
3,-2736.44
3,-98.79
3,-14.19
3,-667.22
3,-74.43
3,-440.33
3,-2.55
3,-350.49
3,-62.14
3,58.36
3,-268
3,-65.32
3,-79.4
3,-8.04
3,-2.09
3,-4726.13
3,-1350.51
3,-321.64
3,-1763.53
3,-23.53
3,-9.99
3,-475.38
3,-76.3
3,-1014.63
3,-34.87
3,-5.01
3,-235.49
3,-26.27
3,-67.2
3,-28.41
3,-84.36
3,-21.93
3,20.6
3,-68
3,-32.66
3,-40.6
3,-20.1
3,-1.04
3,-5567.18
3,-1146.98
3,-168.33
3,-572.06
3,-2233.47
3,-62.18
3,-15
3,-403.74
3,-791.84
3,-489.29
3,-17.43
3,-2.5
3,-117.75
3,-15.24
3,-13.13
3,-3100
3,-78.65
3,-78.5
3,-62.71
3,10.3
3,-74
3,-6
3,-185.06
3,-79.74
3,-213.3
3,-48.24
3,-5.92
3,-24620.04
3,-7115.4
3,-834.14
3,-12136.58
3,-292.11
3,-133.8
3,722
3,475.16
3,-2773.47
3,-98.79
3,-14.19
3,-667.22
3,-72.24
3,-631.15
3,-23
3,-133.93
3,-359.56
3,-60.31
3,56.64
3,-292
3,-15.24
3,-65.32
3,-64.45
3,-20.1
3,-2.09
3,-12829.95
3,-1596.25
3,-394.98
3,-4606.39
3,-107.67
3,-59.96
3,-561.88
3,-241.98
3,-1010
3,-34.87
3,-5.01
3,-235.49
3,-741.58
3,-842.54
3,-26.27
3,-100.8
3,-23
3,-35.75
3,-135.05
3,-21.93
3,20.6
3,-16.36
3,-108
3,-250.38
3,-243.55
3,-52.26
3,-8.01
3,-40428.84
3,-7710.75
3,-1448.26
3,-16667.37
3,-412.32
3,-201.87
3,-774.31
3,-440.17
3,-3841.79
3,-133.66
3,-19.19
3,-902.72
3,-246.95
3,-336.25
3,-100.7
3,-588
3,-170.81
3,-515.09
3,-84.07
3,78.95
3,-6.25
3,-333
3,-174.18
3,-243.75
3,-16.08
3,-5.57
3,-14570.37
3,-2358.75
3,-917.91
3,-5392.17
3,-127.05
3,-190.33
3,-830.28
3,-553.72
3,-2650.34
3,-92.98
3,-13.35
3,-627.98
3,-66.77
3,-44.79
3,-65.32
3,-328.06
3,-55.74
3,52.35
3,-302
3,-217.72
3,-411
3,-36.18
3,-6.96
3,-31094.96
3,-4178.75
3,-1478.43
3,-1287.44
3,-2150.47
3,-12843.12
3,-376.98
3,-224.96
3,-1470.92
3,-1465.8
3,-3352.35
3,-116.23
3,-16.69
3,-784.97
3,-87.56
3,1013.36
3,-23
3,-95.22
3,-316.03
3,-73.1
3,68.65
3,-248
3,-10.89
3,-27.9
3,-8.04
3,-0.35
3,-1671.64
3,-352.5
3,-65.83
3,-606.09
3,-14.14
3,-15
3,-124.08
3,-39.24
3,-167.62
3,-5.81
3,-0.83
3,-39.25
3,-15.24
3,-4.38
3,-187
3,-14.46
3,-59.7
3,-3.66
3,3.43
3,-34
3,-6
3,-293.92
3,-232.1
3,-60.3
3,-9.4
3,-45303.3
3,-6784.45
3,-1249.18
3,-1235.27
3,-17504.49
3,-447.62
3,-245.86
3,-1498.69
3,-1364.22
3,-4552.63
3,-156.91
3,-22.53
3,-1059.71
3,-118.21
3,-660.25
3,-23
3,-275.07
3,-571.87
3,-98.69
3,92.68
3,-445
3,-250.38
3,-192.35
3,-20.1
3,-8.01
3,-44674.12
3,-5791.74
3,-642.58
3,-1052.5
3,71.95
3,-16162.01
3,-405.33
3,-239.94
3,-2038.69
3,-1026.78
3,70.09
3,-3846.24
3,-133.66
3,-19.19
3,-902.72
3,-100.7
3,-321.5
3,-141.37
3,-499.89
3,-84.07
3,78.95
3,-361
3,-174.18
3,-29
3,-181.2
3,-36.18
3,-5.57
3,-29407.14
3,-4197.42
3,-870.81
3,-593.78
3,-10560.37
3,-295.34
3,-192.93
3,-1477.49
3,-772.77
3,-2708.83
3,-92.98
3,-13.35
3,-627.98
3,-70.05
3,-65.1
3,-117.51
3,-267.91
3,-58.48
3,54.92
3,-182
3,-304.81
3,-238.5
3,-24.12
3,-9.75
3,-36540.08
3,-7613.49
3,-1055.04
3,-1434.49
3,-15102.02
3,-418.26
3,-205.7
3,-1259.45
3,-2520.82
3,-836.9
3,-4778.61
3,-162.72
3,-23.37
3,-1098.96
3,-120.4
3,-175.07
3,-23
3,-173.04
3,-609.01
3,-100.52
3,94.4
3,-429
3,-87.09
3,-121.1
3,-16.08
3,-2.79
3,-13461.13
3,-1940.1
3,-241.67
3,17.98
3,-4585.09
3,-133.65
3,-78.77
3,-682.91
3,-344.44
3,-1327.38
3,-46.49
3,-6.68
3,-313.99
3,-30.65
3,-29.4
3,-50.06
3,-141.93
3,-25.59
3,24.03
3,-80
3,-87.09
3,0.07
3,-88.3
3,-52.83
3,-11084.88
3,-2.79
3,-29260.63
3,-10040.34
3,-563.31
3,-1504.57
3,-10668.6
3,-289.51
3,-134.96
3,-2715.81
3,-788.41
3,-1340.94
3,-859.12
3,-46.49
3,-6.68
3,-23.56
3,-39.83
3,-313.99
3,-459.96
3,-39.4
3,-3374.06
3,-172.82
3,-220.07
3,-173.96
3,30.89
3,-566
3,-10.89
3,-7.95
3,-4.02
3,-0.35
3,-2133.64
3,-495.88
3,-234.16
3,-827.58
3,-17.94
3,-174.55
3,-43.6
3,-149.58
3,-5.81
3,-0.83
3,-39.25
3,-30.48
3,-8.76
3,-7.53
3,-21.09
3,-7.31
3,6.87
3,-29
3,-6
3,-130.63
3,-83.55
3,-36.18
3,-4.18
3,-24412.46
3,-4775.17
3,-1155.78
3,-8936.06
3,-215.15
3,-144.8
3,-1680.86
3,-656.81
3,-2065.29
3,-69.74
3,-10.01
3,-470.98
3,-15.24
3,-52.54
3,-245.89
3,-216.91
3,-155.47
3,-92.32
3,41.19
3,-256
3,-6
3,-195.95
3,-115.44
3,-240.65
3,-16.08
3,-6.27
3,-25270.28
3,-3723.47
3,-200
3,-802.51
3,-9072.47
3,-209.68
3,-174.62
3,-1310.66
3,-487.66
3,-3035.15
3,-104.6
3,-15.02
3,-706.47
3,-78.81
3,-5.45
3,-74.94
3,-347.76
3,-65.79
3,61.79
3,-327
3,-54.43
3,-63.75
3,-24.12
3,-1.74
3,-9935.66
3,-2054.33
3,-299.99
3,-176.02
3,-3659.08
3,-82.92
3,-74.98
3,-723.12
3,115.91
3,-820.08
3,-29.06
3,-4.17
3,-196.24
3,-76.74
3,-21.89
3,-285.59
3,-151.79
3,-140.82
3,-74.03
3,17.16
3,-166
3,-87.09
3,-127.5
3,-32.16
3,-2.79
3,-18332.43
3,-3652.59
3,-563.31
3,-6608.01
3,-154.41
3,-104.98
3,-1285.71
3,-177.05
3,-1336.44
3,-46.49
3,-6.68
3,-313.99
3,-1184.47
3,-39.4
3,-140.13
3,-345.26
3,-298.11
3,-100.55
3,30.89
3,-251
3,-141.52
3,-119.15
3,-56.28
3,-4.53
3,-27348.37
3,-3691.3
3,-1036.84
3,-118.72
3,-10021.53
3,-254.55
3,-130.94
3,-1299.34
3,-497.14
3,-2170.02
3,-75.55
3,-10.85
3,-510.23
3,-55.82
3,-227
3,-23
3,-85.59
3,-195.55
3,-46.6
3,43.77
3,-205
3,-174.18
3,-29
3,-223.2
3,-28.14
3,-5.57
3,-29589.35
3,-3839.39
3,-1770.31
3,-812.49
3,-11307.16
3,-240.42
3,-108.26
3,-1351.46
3,-647.46
3,87.3
3,-2677.44
3,-92.98
3,-13.35
3,-627.98
3,-28.63
3,-67.86
3,-2023.36
3,-90.41
3,-350.99
3,-56.66
3,53.21
3,-230
3,-206.83
3,-39.87
3,-300.35
3,-64.32
3,-6.61
3,-39994.72
3,-5190.33
3,-1193.33
3,183.72
3,-14236.03
3,-365.23
3,-209.94
3,-1826.99
3,-1457.65
3,-3184.74
3,-110.42
3,-15.86
3,-745.72
3,-15.24
3,-100.7
3,-266.01
3,-162
3,-462.1
3,-84.07
3,78.95
3,-456
3,-250.38
3,-2.5
3,-190.8
3,-36.18
3,-8.01
3,-35420.95
3,-4865.03
3,-885.86
3,-545.01
3,-12863.89
3,-328.71
3,-149.22
3,-1712.5
3,-1030.37
3,-382.22
3,-3936.01
3,-133.66
3,-19.19
3,-902.72
3,-100.7
3,-694.39
3,-77.71
3,-48.73
3,-542.87
3,-84.07
3,78.95
3,-391
3,-174.18
3,-39.87
3,-155.1
3,-48.24
3,-5.57
3,-20959.7
3,-2743.8
3,211.05
3,-559.18
3,17.98
3,-7385.96
3,-153.65
3,-149.51
3,-965.81
3,-606.37
3,-2637.02
3,-92.98
3,-13.35
3,-627.98
3,-70.05
3,-92.4
3,-141.52
3,-336.76
3,-58.48
3,54.92
3,-297
3,-43.54
3,-28.6
3,-1.39
3,-7262.49
3,4223.82
3,-199.18
3,-1967.04
3,-45.75
3,-42.96
3,-257.73
3,-76.3
3,-657
3,-23.25
